HEADER
VTF File Version,1.1
VTF File Type,0
PID,1570637
Generated on,2022-10-14 00:35:27
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,1570637
XRT Version,2022.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x55fb0bc68410,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_5_202210_1:krnl_vadd.hw_emu.xilinx_u50_gen3x16_xdma_5_202210_1:krnl_vadd,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
22,0:0:0
21,1:1:1
15,HBM[0]
10,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
9,clCreateKernel
8,clCreateProgramWithBinary
12,clEnqueueMigrateMemObjects
16,clEnqueueTask
17,clFinish
4,clGetDeviceIDs
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
25,clReleaseCommandQueue
26,clReleaseContext
27,clReleaseDevice
23,clReleaseKernel
13,clReleaseMemObject
24,clReleaseProgram
5,clRetainDevice
11,clRetainMemObject
14,clSetKernelArg
20,krnl_vadd
19,krnl_vadd.hw_emu.xilinx_u50_gen3x16_xdma_5_202210_1
28,krnl_vadd_1
29,rtl_kernel_wizard_0
30,rtl_kernel_wizard_0_1
18,xilinx_u50_gen3x16_xdma_5_202210_1

EVENTS
74,0,20134.072242,1,OPENCL_API_CALL,11
75,74,20134.073342,1,OPENCL_API_CALL,11
76,0,20134.074080,1,OPENCL_API_CALL,11
77,76,20134.074564,1,OPENCL_API_CALL,11
78,0,20134.075973,2,OPENCL_API_CALL,12
79,78,20134.077877,2,OPENCL_API_CALL,12
80,0,20134.078538,1,OPENCL_API_CALL,13
81,80,20134.079212,1,OPENCL_API_CALL,13
82,0,20134.079612,1,OPENCL_API_CALL,13
83,82,20134.080110,1,OPENCL_API_CALL,13
84,0,20134.080803,1,OPENCL_API_CALL,17
85,72,20134.666690,4,WRITE_BUFFER
86,0,20134.671246,6,KERNEL_ENQUEUE,20,21,1,0
87,86,25135.161766,6,KERNEL_ENQUEUE,20,22,0,0
88,0,25135.403488,3,READ_BUFFER,16384,0x8000,15,0x7f48f1cb4700
89,88,25135.650762,3,READ_BUFFER
90,84,25135.692036,1,OPENCL_API_CALL,17
91,0,25135.729522,1,OPENCL_API_CALL,13
92,91,25135.732018,1,OPENCL_API_CALL,13
93,0,25135.732591,1,OPENCL_API_CALL,13
94,93,25135.732957,1,OPENCL_API_CALL,13
95,0,25135.733305,1,OPENCL_API_CALL,13
96,95,25135.733981,1,OPENCL_API_CALL,13
97,0,25135.735049,1,OPENCL_API_CALL,23
98,97,25139.187482,1,OPENCL_API_CALL,23
99,0,25139.190276,1,OPENCL_API_CALL,24
100,99,25140.613244,1,OPENCL_API_CALL,24
101,0,25140.621908,1,OPENCL_API_CALL,25
102,101,25140.624745,1,OPENCL_API_CALL,25
103,0,25140.625773,1,OPENCL_API_CALL,26
16522,103,30614.518981,1,OPENCL_API_CALL,26
16523,0,30614.528234,1,OPENCL_API_CALL,27
16524,16523,30614.532377,1,OPENCL_API_CALL,27
16525,0,30614.533332,1,OPENCL_API_CALL,27
16526,16525,30614.534004,1,OPENCL_API_CALL,27

DEPENDENCIES
71,72
85,86
85,86
87,88

